rotation_deg,inside_ratio,outside_ratio,iou,score
166,1.0,0.0,0.770712,0.773892
168,1.0,0.0,0.76977,0.773374
170,1.0,0.0,0.769223,0.773073
172,1.0,0.0,0.771328,0.77423
174,1.0,0.0,0.769464,0.773205
176,1.0,0.0,0.769173,0.773045
178,1.0,0.0,0.769598,0.773279
180,1.0,0.0,0.768642,0.772753
182,1.0,0.0,0.768912,0.772901
184,1.0,0.0,0.768954,0.772924
186,1.0,0.0,0.769432,0.773187
188,1.0,0.0,0.769638,0.773301
190,1.0,0.0,0.768691,0.77278
192,1.0,0.0,0.769164,0.77304
194,1.0,0.0,0.770514,0.773783
196,1.0,0.0,0.769745,0.77336
198,1.0,0.0,0.769349,0.773142
200,1.0,0.0,0.7703,0.773665
202,1.0,0.0,0.771021,0.774062
204,1.0,0.0,0.771217,0.774169
206,1.0,0.0,0.770073,0.77354
208,1.0,0.0,0.769332,0.773133
210,1.0,0.0,0.768896,0.772893
212,1.0,0.0,0.768225,0.772524
214,1.0,0.0,0.770082,0.773545
216,1.0,0.0,0.770122,0.773567
218,1.0,0.0,0.770147,0.773581
220,1.0,0.0,0.771148,0.774131
222,1.0,0.0,0.770319,0.773676
224,1.0,0.0,0.769439,0.773192
226,1.0,0.0,0.769943,0.773468
228,1.0,0.0,0.770193,0.773606
230,1.0,0.0,0.771532,0.774342
232,1.0,0.0,0.770371,0.773704
234,1.0,0.0,0.769548,0.773252
236,1.0,0.0,0.768779,0.772829
238,1.0,0.0,0.769294,0.773112
240,1.0,0.0,0.770548,0.773802
242,1.0,0.0,0.769575,0.773266
244,1.0,0.0,0.769265,0.773096
246,1.0,0.0,0.768592,0.772726
248,1.0,0.0,0.769315,0.773123
250,1.0,0.0,0.770308,0.773669
252,1.0,0.0,0.769791,0.773385
254,1.0,0.0,0.771302,0.774216
256,1.0,0.0,0.769495,0.773222
258,1.0,0.0,0.770241,0.773633
260,1.0,0.0,0.770214,0.773618
262,1.0,0.0,0.770513,0.773782
264,1.0,0.0,0.769744,0.773359
266,1.0,0.0,0.770507,0.773779
268,1.0,0.0,0.771209,0.774165
270,1.0,0.0,0.770247,0.773636
272,1.0,0.0,0.770861,0.773973
274,1.0,0.0,0.769661,0.773314
276,1.0,0.0,0.76978,0.773379
278,1.0,0.0,0.770186,0.773602
280,1.0,0.0,0.768919,0.772905
282,1.0,0.0,0.769621,0.773291
284,1.0,0.0,0.769485,0.773217
286,1.0,0.0,0.768164,0.77249
288,1.0,0.0,0.769481,0.773215
290,1.0,0.0,0.769114,0.773013
292,1.0,0.0,0.769797,0.773388
294,1.0,0.0,0.769491,0.77322
296,1.0,0.0,0.769447,0.773196
298,1.0,0.0,0.770059,0.773532
300,1.0,0.0,0.769393,0.773166
302,1.0,0.0,0.770059,0.773533
304,1.0,0.0,0.770065,0.773536
306,1.0,0.0,0.771309,0.77422
308,1.0,0.0,0.770737,0.773905
310,1.0,0.0,0.770389,0.773714
312,1.0,0.0,0.769707,0.773339
314,1.0,0.0,0.769696,0.773333
316,1.0,0.0,0.769833,0.773408
318,1.0,0.0,0.77048,0.773764
320,1.0,0.0,0.770901,0.773995
322,1.0,0.0,0.769745,0.77336
324,1.0,0.0,0.770327,0.77368
326,1.0,0.0,0.769891,0.77344
328,1.0,0.0,0.769812,0.773397
330,1.0,0.0,0.7723,0.774765
332,1.0,0.0,0.769596,0.773278
334,1.0,0.0,0.770647,0.773856
336,1.0,0.0,0.769393,0.773166
338,1.0,0.0,0.771135,0.774124
340,1.0,0.0,0.770712,0.773892
342,1.0,0.0,0.770613,0.773837
344,1.0,0.0,0.77218,0.774699
346,1.0,0.0,0.769891,0.77344
348,1.0,0.0,0.771558,0.774357
350,1.0,0.0,0.770434,0.773739
352,1.0,0.0,0.769133,0.773023
354,1.0,0.0,0.76863,0.772746
356,1.0,0.0,0.770947,0.774021
358,1.0,0.0,0.769883,0.773436
