rotation_deg,inside_ratio,outside_ratio,iou,score
216,0.998987,0.001013,0.381477,0.559357
218,0.998504,0.001496,0.387009,0.562182
220,0.99799,0.00201,0.383842,0.560209
222,0.99542,0.00458,0.377679,0.555662
224,0.997484,0.002516,0.382995,0.559515
226,0.998471,0.001529,0.378697,0.557595
228,0.998006,0.001994,0.386935,0.561917
230,0.997009,0.002991,0.386399,0.561173
232,0.99696,0.00304,0.380216,0.557751
234,0.994985,0.005015,0.383012,0.5584
236,0.995459,0.004541,0.380962,0.557485
238,0.994949,0.005051,0.380309,0.556897
240,0.994413,0.005587,0.377919,0.555342
242,0.99445,0.00555,0.380428,0.556738
244,0.99489,0.00511,0.375869,0.554428
246,0.993377,0.006623,0.37623,0.553946
248,0.993411,0.006589,0.378159,0.555023
250,0.992443,0.007557,0.379942,0.555568
252,0.993344,0.006656,0.374301,0.55287
254,0.993377,0.006623,0.37623,0.553946
256,0.991362,0.008638,0.376133,0.552986
258,0.990726,0.009274,0.370663,0.549692
260,0.992832,0.007168,0.374035,0.552494
262,0.993377,0.006623,0.37623,0.553946
264,0.995434,0.004566,0.378838,0.556306
266,0.995413,0.004587,0.3771,0.555341
268,0.992875,0.007125,0.37635,0.553787
270,0.994411,0.005589,0.377726,0.555234
272,0.995461,0.004539,0.381155,0.557593
274,0.996909,0.003091,0.373841,0.554221
276,0.996461,0.003539,0.380722,0.557805
278,0.996907,0.003093,0.373648,0.554114
280,0.995914,0.004086,0.376593,0.555288
282,0.996436,0.003564,0.378018,0.556306
284,0.997975,0.002025,0.380943,0.558607
286,0.997484,0.002516,0.382995,0.559515
288,0.995964,0.004036,0.381228,0.557859
290,0.995949,0.004051,0.379876,0.557109
292,0.996965,0.003035,0.380796,0.558072
294,0.996973,0.003027,0.381762,0.558607
296,0.996439,0.003561,0.378404,0.55652
298,0.99745,0.00255,0.377971,0.556737
300,0.996474,0.003526,0.382075,0.558554
302,0.9965,0.0035,0.384972,0.56016
304,0.996496,0.003504,0.384586,0.559946
306,0.994492,0.005508,0.383324,0.558349
308,0.996016,0.003984,0.38625,0.560644
310,0.997494,0.002506,0.384541,0.56037
312,0.995984,0.004016,0.38316,0.558931
314,0.996974,0.003026,0.381955,0.558714
316,0.997486,0.002514,0.383382,0.559729
318,0.995464,0.004536,0.381348,0.5577
320,0.994992,0.005008,0.383591,0.558722
322,0.996468,0.003532,0.381495,0.558233
324,0.996962,0.003038,0.38041,0.557858
326,0.995968,0.004032,0.381615,0.558073
328,0.994977,0.005023,0.382432,0.558078
330,0.99497,0.00503,0.381853,0.557756
332,0.995445,0.004555,0.379803,0.556842
334,0.996967,0.003033,0.380989,0.558179
336,0.99645,0.00355,0.379563,0.557163
338,0.998482,0.001518,0.381403,0.559089
340,0.997486,0.002514,0.383382,0.559729
342,0.997979,0.002021,0.381716,0.559034
344,0.99949,0.00051,0.37923,0.558347
346,0.998972,0.001028,0.375677,0.556159
348,0.998974,0.001026,0.376643,0.556692
350,0.99949,0.00051,0.37923,0.558347
352,0.998986,0.001014,0.38109,0.559144
354,0.998975,0.001025,0.376837,0.556799
356,0.99949,0.00051,0.37865,0.558028
358,0.99898,0.00102,0.37877,0.557865
