rotation_deg,inside_ratio,outside_ratio,iou,score
310,0.580293,0.419707,0.540965,0.458663
312,0.580229,0.419771,0.540536,0.458398
314,0.581481,0.418519,0.542028,0.459782
316,0.581381,0.418619,0.542055,0.459751
318,0.581492,0.418508,0.541841,0.459684
320,0.580717,0.419283,0.541083,0.458919
322,0.578155,0.421845,0.538549,0.456372
324,0.579257,0.420743,0.539746,0.457526
326,0.578638,0.421362,0.538714,0.45668
328,0.578994,0.421006,0.539109,0.457057
330,0.578083,0.421917,0.538267,0.456184
332,0.578284,0.421716,0.538832,0.456586
334,0.576895,0.423105,0.537439,0.455194
336,0.576213,0.423787,0.536935,0.45461
338,0.57632,0.42368,0.537206,0.454807
340,0.575495,0.424505,0.536247,0.453909
342,0.573859,0.426141,0.534544,0.452236
344,0.573918,0.426082,0.534751,0.452376
346,0.57337,0.42663,0.534109,0.451777
348,0.572917,0.427083,0.533201,0.451073
350,0.571947,0.428053,0.532188,0.45008
352,0.571091,0.428909,0.530815,0.448939
354,0.569889,0.430111,0.529962,0.447929
356,0.56851,0.43149,0.528556,0.446535
358,0.569145,0.430855,0.529068,0.447102
