rotation_deg,inside_ratio,outside_ratio,iou,score
116,1.0,0.0,0.171832,0.444507
118,1.0,0.0,0.172091,0.44465
120,1.0,0.0,0.17088,0.443984
122,1.0,0.0,0.169408,0.443174
124,1.0,0.0,0.170447,0.443746
126,1.0,0.0,0.172524,0.444888
128,1.0,0.0,0.170793,0.443936
130,1.0,0.0,0.171918,0.444555
132,1.0,0.0,0.172178,0.444698
134,1.0,0.0,0.171226,0.444174
136,1.0,0.0,0.170966,0.444031
138,1.0,0.0,0.172438,0.444841
140,1.0,0.0,0.172178,0.444698
142,1.0,0.0,0.171399,0.444269
144,1.0,0.0,0.171832,0.444507
146,1.0,0.0,0.171485,0.444317
148,1.0,0.0,0.17088,0.443984
150,1.0,0.0,0.170793,0.443936
152,1.0,0.0,0.171832,0.444507
154,1.0,0.0,0.170706,0.443889
156,1.0,0.0,0.170014,0.443508
158,1.0,0.0,0.171139,0.444127
160,0.998994,0.001006,0.171975,0.444134
162,1.0,0.0,0.169408,0.443174
164,1.0,0.0,0.171226,0.444174
166,1.0,0.0,0.168542,0.442698
168,1.0,0.0,0.170706,0.443889
170,1.0,0.0,0.169927,0.44346
172,1.0,0.0,0.168196,0.442508
174,1.0,0.0,0.169668,0.443317
176,1.0,0.0,0.169148,0.443032
178,1.0,0.0,0.169321,0.443127
180,1.0,0.0,0.170014,0.443508
182,0.999495,0.000505,0.171471,0.444082
184,1.0,0.0,0.168542,0.442698
186,1.0,0.0,0.168023,0.442413
188,1.0,0.0,0.168889,0.442889
190,1.0,0.0,0.169927,0.44346
192,1.0,0.0,0.169754,0.443365
194,1.0,0.0,0.170014,0.443508
196,1.0,0.0,0.172351,0.444793
198,1.0,0.0,0.171572,0.444365
200,1.0,0.0,0.171312,0.444222
202,1.0,0.0,0.171399,0.444269
204,1.0,0.0,0.171312,0.444222
206,1.0,0.0,0.17088,0.443984
208,1.0,0.0,0.170793,0.443936
210,1.0,0.0,0.172005,0.444603
212,1.0,0.0,0.171745,0.44446
214,1.0,0.0,0.173303,0.445317
216,1.0,0.0,0.170966,0.444031
218,1.0,0.0,0.173563,0.44546
220,1.0,0.0,0.172265,0.444745
222,1.0,0.0,0.1701,0.443555
224,1.0,0.0,0.172005,0.444603
226,1.0,0.0,0.169841,0.443412
228,1.0,0.0,0.17365,0.445507
230,1.0,0.0,0.17365,0.445507
232,1.0,0.0,0.17088,0.443984
234,1.0,0.0,0.172611,0.444936
236,1.0,0.0,0.171572,0.444365
238,1.0,0.0,0.171399,0.444269
240,1.0,0.0,0.170447,0.443746
242,1.0,0.0,0.171572,0.444365
244,1.0,0.0,0.169408,0.443174
246,1.0,0.0,0.169927,0.44346
248,1.0,0.0,0.170793,0.443936
250,1.0,0.0,0.171832,0.444507
252,1.0,0.0,0.169062,0.442984
254,1.0,0.0,0.169927,0.44346
256,1.0,0.0,0.17036,0.443698
258,1.0,0.0,0.168023,0.442413
260,1.0,0.0,0.169062,0.442984
262,1.0,0.0,0.169927,0.44346
264,1.0,0.0,0.17062,0.443841
266,1.0,0.0,0.169841,0.443412
268,1.0,0.0,0.1701,0.443555
270,1.0,0.0,0.17036,0.443698
272,1.0,0.0,0.171659,0.444412
274,1.0,0.0,0.168023,0.442413
276,1.0,0.0,0.171226,0.444174
278,1.0,0.0,0.167936,0.442365
280,1.0,0.0,0.169494,0.443222
282,1.0,0.0,0.170014,0.443508
284,1.0,0.0,0.170966,0.444031
286,1.0,0.0,0.172005,0.444603
288,1.0,0.0,0.171572,0.444365
290,1.0,0.0,0.170966,0.444031
292,1.0,0.0,0.171139,0.444127
294,1.0,0.0,0.171572,0.444365
296,1.0,0.0,0.170187,0.443603
298,1.0,0.0,0.169754,0.443365
300,1.0,0.0,0.171832,0.444507
302,1.0,0.0,0.17313,0.445222
304,1.0,0.0,0.172957,0.445126
306,0.998998,0.001002,0.172667,0.444516
308,0.999502,0.000498,0.173721,0.445323
310,1.0,0.0,0.172697,0.444984
312,1.0,0.0,0.172438,0.444841
314,1.0,0.0,0.171659,0.444412
316,1.0,0.0,0.172178,0.444698
318,1.0,0.0,0.171745,0.44446
320,1.0,0.0,0.17287,0.445079
322,1.0,0.0,0.171572,0.444365
324,1.0,0.0,0.170966,0.444031
326,1.0,0.0,0.171745,0.44446
328,1.0,0.0,0.172351,0.444793
330,1.0,0.0,0.172091,0.44465
332,1.0,0.0,0.171053,0.444079
334,1.0,0.0,0.171226,0.444174
336,1.0,0.0,0.170706,0.443889
338,1.0,0.0,0.171053,0.444079
340,1.0,0.0,0.172178,0.444698
342,1.0,0.0,0.171312,0.444222
344,1.0,0.0,0.169841,0.443412
346,1.0,0.0,0.168369,0.442603
348,1.0,0.0,0.168802,0.442841
350,1.0,0.0,0.169841,0.443412
352,1.0,0.0,0.170793,0.443936
354,1.0,0.0,0.168889,0.442889
356,1.0,0.0,0.169581,0.44327
358,1.0,0.0,0.169754,0.443365
